-1.44
9.45,-2.63,-1.45
9.53,-2.63,-1.40
9.52,-2.59,-1.44
9.56,-2.59,-1.54
9.58,-2.68,-1.43
9.52,-2.62,-1.45
9.51,-2.62,-1.39
9.47,-2.63,-1.50
9.55,-2.66,-1.47
9.55,-2.63,-1.47
9.55,-2.61,-1.33
9.51,-2.65,-1.46
9.59,-2.59,-1.46
9.60,-2.64,-1.49
9.53,-2.62,-1.49
9.54,-2.62,-1.46
9.53,-2.66,-1.45
9.36,-2.67,-1.41
9.52,-2.62,-1.45
9.52,-2.61,-1.43
9.55,-2.66,-1.58
9.52,-2.59,-1.47
9.56,-2.61,-1.46
9.57,-2.63,-1.44
9.51,-2.64,-1.45
9.56,-2.62,-1.44
9.53,-2.63,-1.48
9.58,-2.64,-1.40
9.55,-2.66,-1.46
9.51,-2.63,-1.43
9.54,-2.65,-1.46
9.51,-2.66,-1.46
9.54,-2.60,-1.48
9.54,-2.64,-1.46
9.53,-2.62,-1.42
9.51,-2.70,-1.47
9.58,-2.67,-1.46
9.56,-2.63,-1.47
9.49,-2.62,-1.38
9.51,-2.64,-1.45
9.55,-2.59,-1.49
9.54,-2.64,-1.45
9.53,-2.65,-1.48
9.54,-2.60,-1.44
9.53,-2.65,-1.53
9.56,-2.64,-1.45
9.56,-2.62,-1.46
9.60,-2.59,-1.53
9.58,-2.63,-1.46
9.53,-2.65,-1.49
9.52,-2.61,-1.45
9.52,-2.66,-1.43
9.56,-2.64,-1.41
9.51,-2.62,-1.45
9.60,-2.62,-1.49
9.52,-2.63,-1.44
9.53,-2.62,-1.48
9.55,-2.61,-1.56
9.56,-2.61,-1.47
9.52,-2.63,-1.43
9.55,-2.64,-1.45
9.47,-2.64,-1.46
9.56,-2.65,-1.43
9.50,-2.62,-1.46
9.51,-2.62,-1.52
9.53,-2.67,-1.43
9.55,-2.67,-1.42
9.52,-2.63,-1.48
9.62,-2.62,-1.46
9.53,-2.62,-1.43
9.54,-2.60,-1.48
9.52,-2.62,-1.48
9.49,-2.62,-1.43
9.57,-2.66,-1.43
9.56,-2.64,-1.42
9.56,-2.62,-1.46
9.52,-2.60,-1.45
9.52,-2.63,-1.46
9.54,-2.64,-1.35
9.56,-2.63,-1.47
9.55,-2.64,-1.49
9.53,-2.66,-1.48
9.56,-2.65,-1.45
9.54,-2.64,-1.46
9.51,-2.65,-1.46
9.61,-2.65,-1.48
9.55,-2.68,-1.47
9.57,-2.65,-1.45
9.53,-2.63,-1.48
9.56,-2.66,-1.48
9.57,-2.65,-1.45
9.54,-2.62,-1.66
9.52,-2.62,-1.44
9.57,-2.62,-1.40
9.56,-2.68,-1.47
9.61,-2.59,-1.52
9.53,-2.64,-1.48
9.57,-2.62,-1.47
9.54,-2.64,-1.60
9.56,-2.66,-1.44
9.53,-2.60,-1.38
9.54,-2.65,-1.46
9.62,-2.63,-1.51
9.59,-2.63,-1.42
9.54,-2.62,-1.45
9.51,-2.63,-1.46
9.54,-2.63,-1.46
9.57,-2.60,-1.45
9.57,-2.60,-1.50
9.58,-2.63,-1.44
9.56,-2.62,-1.50
9.56,-2.65,-1.41
9.62,-2.63,-1.46
9.53,-2.61,-1.48
9.55,-2.62,-1.47
9.58,-2.59,-1.43
9.51,-2.62,-1.45
9.53,-2.64,-1.44
9.54,-2.63,-1.48
9.58,-2.67,-1.47
9.54,-2.64,-1.46
9.51,-2.61,-1.45
9.49,-2.72,-1.47
9.54,-2.63,-1.43
9.50,-2.61,-1.44
9.50,-2.62,-1.52
9.59,-2.62,-1.46
9.55,-2.64,-1.46
9.54,-2.62,-1.45
9.45,-2.64,-1.54
9.54,-2.64,-1.48
9.55,-2.63,-1.42
9.60,-2.64,-1.42
9.56,-2.60,-1.48
9.56,-2.66,-1.46
9.55,-2.64,-1.53
9.54,-2.64,-1.44
9.58,-2.61,-1.48
9.55,-2.61,-1.44
9.49,-2.67,-1.41
9.54,-2.62,-1.45
9.52,-2.62,-1.42
9.54,-2.61,-1.37
9.52,-2.62,-1.46
9.54,-2.63,-1.44
9.54,-2.62,-1.47
9.58,-2.62,-1.50
9.54,-2.65,-1.48
9.57,-2.65,-1.48
9.58,-2.64,-1.19
9.53,-2.63,-1.45
9.56,-2.66,-1.46
9.57,-2.64,-1.43
9.54,-2.67,-1.45
9.47,-2.62,-1.47
9.55,-2.61,-1.47
9.62,-2.63,-1.51
9.53,-2.62,-1.48
9.48,-2.62,-1.44
9.49,-2.63,-1.59
9.52,-2.62,-1.48
9.53,-2.64,-1.48
9.49,-2.62,-1.45
9.55,-2.61,-1.34
9.57,-2.62,-1.46
9.53,-2.60,-1.44
9.52,-2.62,-1.38
9.55,-2.62,-1.45
9.54,-2.67,-1.47
9.55,-2.63,-1.44
9.48,-2.64,-1.45
9.55,-2.63,-1.48
9.61,-2.62,-1.50
9.54,-2.66,-1.54
9.54,-2.65,-1.47
9.52,-2.62,-1.45
9.57,-2.66,-1.47
9.59,-2.62,-1.47
9.51,-2.63,-1.44
9.55,-2.64,-1.44
9.53,-2.65,-1.59
9.54,-2.64,-1.47
9.55,-2.62,-1.47
9.58,-2.63,-1.53
9.55,-2.65,-1.47
9.53,-2.62,-1.48
9.52,-2.63,-1.34
9.49,-2.63,-1.45
9.54,-2.62,-1.48
9.52,-2.64,-1.48
9.47,-2.68,-1.40
9.55,-2.62,-1.44
9.53,-2.63,-1.47
9.52,-2.60,-1.25
9.55,-2.63,-1.44
9.51,-2.62,-1.43
9.57,-2.62,-1.45
9.43,-2.63,-1.46
9.53,-2.62,-1.45
9.53,-2.62,-1.48
9.53,-2.59,-1.40
9.52,-2.63,-1.47
9.54,-2.67,-1.47
9.54,-2.59,-1.43
9.58,-2.63,-1.46
9.56,-2.62,-1.45
9.54,-2.62,-1.40
9.58,-2.62,-1.43
9.58,-2.62,-1.48
9.52,-2.62,-1.47
9.55,-2.62,-1.42
9.44,-2.62,-1.47
9.57,-2.64,-1.45
9.58,-2.62,-1.48
9.57,-2.62,-1.39
9.51,-2.62,-1.45
9.53,-2.61,-1.48
9.49,-2.63,-1.47
9.56,-2.66,-1.48
9.51,-2.63,-1.44
9.54,-2.62,-1.66
9.62,-2.68,-1.47
9.54,-2.61,-1.42
9.55,-2.63,-1.42
9.55,-2.65,-1.48
9.57,-2.62,-1.50
9.54,-2.64,-1.47
9.49,-2.65,-1.34
9.43,-2.66,-1.48
9.56,-2.65,-1.42
9.57,-2.66,-1.45
9.55,-2.63,-1.44
9.50,-2.65,-1.43
9.54,-2.63,-1.47
9.61,-2.62,-1.36
9.52,-2.62,-1.43
9.49,-2.65,-1.46
9.56,-2.62,-1.49
9.60,-2.62,-1.42
9.55,-2.67,-1.39
9.52,-2.62,-1.46
9.54,-2.66,-1.38
9.57,-2.64,-1.40
9.53,-2.61,-1.41
9.54,-2.63,-1.47
9.47,-2.62,-1.47
9.53,-2.67,-1.44
9.51,-2.64,-1.46
9.44,-2.62,-1.56
9.55,-2.65,-1.40
9.55,-2.64,-1.45
9.58,-2.64,-1.45
9.53,-2.62,-1.40
9.55,-2.64,-1.46
9.52,-2.62,-1.48
9.56,-2.66,-1.45
9.50,-2.64,-1.47
9.51,-2.62,-1.48
9.59,-2.60,-1.48
9.52,-2.62,-1.45
9.55,-2.63,-1.48
9.55,-2.66,-1.60
9.63,-2.61,-1.46
9.55,-2.61,-1.45
9.54,-2.59,-1.44
9.61,-2.66,-1.32
9.57,-2.62,-1.47
9.53,-2.58,-1.44
9.52,-2.62,-1.31
9.58,-2.61,-1.44
9.54,-2.68,-1.46
9.55,-2.64,-1.44
9.57,-2.62,-1.46
9.52,-2.64,-1.46
9.56,-2.60,-1.47
9.54,-2.63,-1.37
9.49,-2.65,-1.48
9.55,-2.62,-1.46
9.54,-2.62,-1.29
9.55,-2.66,-1.46
9.51,-2.62,-1.43
9.52,-2.62,-1.47
9.46,-2.62,-1.62
9.55,-2.64,-1.46
9.54,-2.62,-1.44
9.61,-2.61,-1.40
9.55,-2.63,-1.44
9.54,-2.60,-1.48
9.57,-2.62,-1.55
9.57,-2.62,-1.45
9.59,-2.63,-1.49
9.58,-2.62,-1.48
9.55,-2.60,-1.31
9.53,-2.62,-1.43
9.57,-2.63,-1.41
9.55,-2.63,-1.64
9.63,-2.58,-1.47
9.53,-2.60,-1.45
9.58,-2.63,-1.43
9.52,-2.64,-1.43
9.54,-2.61,-1.46
9.59,-2.62,-1.44
9.59,-2.60,-1.51
9.56,-2.62,-1.44
9.53,-2.63,-1.44
9.56,-2.66,-1.44
9.50,-2.64,-1.48
9.57,-2.61,-1.45
9.55,-2.64,-1.47
9.52,-2.56,-1.33
9.52,-2.66,-1.45
9.55,-2.66,-1.46
9.54,-2.64,-1.42
9.53,-2.62,-1.45
9.53,-2.62,-1.44
9.55,-2.62,-1.42
9.45,-2.64,-1.46
9.53,-2.59,-1.48
9.55,-2.64,-1.42
9.56,-2.63,-1.40
9.55,-2.63,-1.48
9.50,-2.65,-1.44
9.54,-2.64,-1.48
9.45,-2.62,-1.48
9.56,-2.66,-1.48
9.53,-2.62,-1.42
9.52,-2.65,-1.45
9.57,-2.64,-1.53
9.55,-2.67,-1.44
9.51,-2.66,-1.63
9.51,-2.62,-1.44
9.54,-2.59,-1.47
9.53,-2.65,-1.48
9.67,-2.64,-1.46
9.53,-2.62,-1.45
9.55,-2.67,-1.47
9.54,-2.67,-1.49
9.56,-2.64,-1.48
9.58,-2.62,-1.42
9.56,-2.67,-1.41
9.61,-2.65,-1.48
9.52,-2.62,-1.43
9.56,-2.64,-1.46
9.51,-2.64,-1.41
9.55,-2.62,-1.48
9.52,-2.61,-1.47
9.58,-2.64,-1.41
9.56,-2.65,-1.45
9.55,-2.61,-1.46
9.55,-2.63,-1.50
9.44,-2.69,-1.48
9.57,-2.62,-1.43
9.56,-2.65,-1.46
9.63,-2.62,-1.56
9.53,-2.64,-1.46
9.55,-2.62,-1.45
9.57,-2.62,-1.48
9.56,-2.59,-1.47
9.53,-2.62,-1.44
9.53,-2.64,-1.46
9.44,-2.63,-1.48
9.49,-2.62,-1.45
9.52,-2.60,-1.48
9.52,-2.67,-1.43
9.56,-2.62,-1.49
9.57,-2.64,-1.48
9.51,-2.66,-1.47
9.56,-2.62,-1.49
9.53,-2.63,-1.46
9.55,-2.65,-1.42
9.52,-2.64,-1.44
9.53,-2.64,-1.47
9.54,-2.66,-1.48
9.52,-2.62,-1.48
9.51,-2.62,-1.42
9.52,-2.62,-1.44
9.51,-2.60,-1.37
9.55,-2.66,-1.47
9.57,-2.62,-1.42
9.54,-2.62,-1.46
9.49,-2.67,-1.56
9.56,-2.66,-1.44
9.53,-2.64,-1.46
9.51,-2.64,-1.38
9.57,-2.64,-1.45
9.59,-2.66,-1.41
9.57,-2.63,-1.48
9.52,-2.62,-1.45
9.53,-2.67,-1.46
9.55,-2.63,-1.48
9.55,-2.63,-1.48
9.52,-2.60,-1.45
9.54,-2.65,-1.45
9.57,-2.61,-1.34
9.60,-2.62,-1.48
9.53,-2.62,-1.43
9.51,-2.61,-1.43
9.50,-2.66,-1.54
9.55,-2.63,-1.48
9.54,-2.64,-1.42
9.51,-2.65,-1.60
9.53,-2.62,-1.45
9.56,-2.65,-1.46
9.53,-2.69,-1.43
9.53,-2.64,-1.46
9.56,-2.61,-1.50
9.57,-2.62,-1.48
9.51,-2.64,-1.45
9.54,-2.62,-1.48
9.58,-2.64,-1.45
9.57,-2.63,-1.43
9.56,-2.64,-1.43
9.54,-2.62,-1.47
9.58,-2.62,-1.42
9.54,-2.62,-1.48
9.54,-2.62,-1.47
9.54,-2.62,-1.44
9.53,-2.62,-1.44
9.55,-2.67,-1.44
9.55,-2.62,-1.49
9.54,-2.66,-1.46
9.60,-2.64,-1.45
9.52,-2.64,-1.48
9.56,-2.63,-1.43
9.59,-2.69,-1.53
9.54,-2.64,-1.41
9.56,-2.63,-1.46
9.56,-2.61,-1.48
9.47,-2.63,-1.48
9.53,-2.63,-1.41
9.54,-2.62,-1.52
9.49,-2.60,-1.44
9.54,-2.65,-1.45
9.52,-2.65,-1.45
9.56,-2.66,-1.57
9.58,-2.63,-1.44
9.52,-2.62,-1.42
9.55,-2.67,-1.33
9.54,-2.62,-1.47
9.52,-2.60,-1.49
9.57,-2.64,-1.47
9.47,-2.63,-1.50
9.55,-2.66,-1.44
9.58,-2.63,-1.42
9.54,-2.65,-1.49
9.56,-2.62,-1.42
9.52,-2.64,-1.47
9.53,-2.65,-1.66
9.47,-2.62,-1.47
9.58,-2.69,-1.46
9.50,-2.60,-1.43
9.58,-2.66,-1.51
9.50,-2.62,-1.42
9.52,-2.62,-1.47
9.57,-2.61,-1.39
9.55,-2.62,-1.44
9.54,-2.62,-1.46
9.49,-2.65,-1.42
9.52,-2.62,-1.45
9.53,-2.61,-1.41
9.52,-2.62,-1.43
9.56,-2.65,-1.38
9.56,-2.63,-1.43
9.58,-2.66,-1.46
9.53,-2.63,-1.29
9.59,-2.59,-1.44
9.54,-2.62,-1.48
9.55,-2.63,-1.47
9.53,-2.62,-1.41
9.53,-2.62,-1.46
9.54,-2.62,-1.49
9.50,-2.62,-1.39
9.52,-2.63,-1.43
9.51,-2.62,-1.48
9.51,-2.64,-1.57
9.58,-2.62,-1.44
9.55,-2.64,-1.45
9.51,-2.62,-1.45
9.59,-2.65,-1.49
9.56,-2.63,-1.45
9.53,-2.62,-1.48
9.54,-2.64,-1.52
9.56,-2.65,-1.46
9.59,-2.65,-1.48
9.50,-2.64,-1.49
9.45,-2.62,-1.47
9.55,-2.62,-1.48
9.60,-2.62,-1.45
9.63,-2.63,-1.52
9.53,-2.65,-1.41
9.54,-2.65,-1.45
9.55,-2.62,-1.49
9.48,-2.62,-1.48
9.52,-2.60,-1.47
9.55,-2.62,-1.46
9.62,-2.60,-1.43
9.54,-2.67,-1.42
9.56,-2.65,-1.45
9.51,-2.61,-1.52
9.56,-2.61,-1.46
9.54,-2.64,-1.45
9.54,-2.62,-1.55
9.56,-2.63,-1.46
9.52,-2.63,-1.48
9.56,-2.65,-1.48
9.55,-2.62,-1.52
9.51,-2.65,-1.46
9.51,-2.62,-1.45
9.58,-2.62,-1.68
9.46,-2.59,-1.49
9.50,-2.65,-1.44
9.54,-2.61,-1.46
9.61,-2.67,-1.45
9.54,-2.63,-1.47
9.52,-2.63,-1.39
9.45,-2.62,-1.38
9.54,-2.59,-1.48
9.54,-2.63,-1.43
9.52,-2.63,-1.54
9.54,-2.64,-1.43
9.54,-2.67,-1.42
9.56,-2.62,-1.43
9.48,-2.62,-1.38
9.52,-2.63,-1.48
9.54,-2.64,-1.48
9.52,-2.66,-1.42
9.49,-2.64,-1.45
9.56,-2.60,-1.46
9.53,-2.64,-1.47
9.56,-2.64,-1.46
9.54,-2.66,-1.43
9.50,-2.62,-1.44
9.59,-2.59,-1.40
9.54,-2.60,-1.44
9.50,-2.65,-1.46
9.52,-2.66,-1.49
9.58,-2.67,-1.50
9.50,-2.60,-1.45
9.51,-2.63,-1.40
9.64,-2.62,-1.48
9.54,-2.63,-1.42
9.56,-2.63,-1.43
9.48,-2.60,-1.53
9.57,-2.62,-1.45
9.56,-2.66,-1.47
9.55,-2.66,-1.44
9.55,-2.64,-1.42
9.54,-2.65,-1.41
9.55,-2.60,-1.45
9.60,-2.62,-1.37
9.54,-2.64,-1.44
9.54,-2.62,-1.41
9.56,-2.65,-1.36
9.57,-2.60,-1.42
9.52,-2.60,-1.46
9.51,-2.60,-1.47
9.66,-2.64,-1.47
9.59,-2.63,-1.50
9.56,-2.59,-1.45
9.55,-2.66,-1.46
9.56,-2.65,-1.44
9.52,-2.65,-1.48
9.57,-2.62,-1.34
9.58,-2.62,-1.45
9.52,-2.65,-1.46
9.53,-2.66,-1.47
9.49,-2.63,-1.45
9.54,-2.62,-1.46
9.55,-2.62,-1.43
9.51,-2.67,-1.46
9.58,-2.65,-1.42
9.48,-2.64,-1.48
9.52,-2.64,-1.62
9.60,-2.64,-1.46
9.56,-2.60,-1.45
9.50,-2.64,-1.43
9.57,-2.68,-1.37
9.54,-2.66,-1.45
9.54,-2.62,-1.47
9.49,-2.62,-1.45
9.52,-2.62,-1.42
9.54,-2.65,-1.48
9.53,-2.64,-1.45
9.54,-2.64,-1.45
9.52,-2.63,-1.43
9.55,-2.64,-1.43
9.50,-2.60,-1.38
9.50,-2.62,-1.43
9.57,-2.62,-1.47
9.51,-2.64,-1.42
9.58,-2.64,-1.45
9.56,-2.62,-1.47
9.51,-2.64,-1.44
9.63,-2.64,-1.50
9.58,-2.63,-1.45
9.55,-2.62,-1.45
9.53,-2.67,-1.45
9.58,-2.62,-1.44
9.52,-2.64,-1.45
9.54,-2.62,-1.47
9.48,-2.65,-1.45
9.55,-2.63,-1.44
9.54,-2.62,-1.43
9.52,-2.62,-1.481
1.87,0.02,9.74
1.77,-0.03,9.85
1.87,-0.01,9.72
1.02,9.62
1.86,-0.01,9.77
1.92,-0.01,9.73
1.84,0.00,9.79
1.85,-0.03,9.71
1.87,0.02,9.74
1.77,-0.03,9.85
1.87,-0.01,9.72
1.88,0.00,9.77
1.87,-0.01,9.81
1.87,-0.01,9.78
1.88,0.01,9.79
1.89,0.01,9.73
1.84,-0.06,9.79
1.91,-0.05,9.73
1.90,0.00,9.81
1.85,0.06,9.70
1.86,0.03,9.76
1.82,0.01,9.71
1.91,0.01,9.78
1.90,-0.01,9.73
1.86,0.00,9.71
1.84,0.01,9.70
1.84,0.01,9.74
1.89,0.03,9.75
1.86,0.02,9.73
1.89,-0.02,9.75
1.81,0.04,9.71
1.90,0.00,9.77
1.78,0.00,9.70
1.87,0.02,9.75
1.93,0.00,9.69
1.89,-0.01,9.74
1.83,0.00,9.74
1.83,0.00,9.79
1.87,0.00,9.68
1.86,0.01,9.76
1.85,0.01,9.72
1.81,0.01,9.79
1.90,-0.01,9.73
1.87,0.03,9.74
1.80,0.01,9.68
1.82,0.04,9.71
1.83,-0.04,9.88
1.85,-0.01,9.90
1.93,0.02,9.78
1.87,-0.05,9.77
1.88,0.03,9.73
1.87,0.00,9.74
1.87,0.01,9.76
1.84,-0.02,9.80
1.91,0.00,9.75
1.89,-0.04,9.83
1.94,0.01,9.74
1.83,-0.01,9.75
1.88,0.00,9.71
1.90,0.00,9.68
1.89,0.00,9.67
1.92,-0.02,9.72
1.89,-0.05,9.72
1.88,0.01,9.74
1.88,0.00,9.84
1.79,0.01,9.78
1.86,0.00,9.85
1.78,-0.01,9.74
1.82,0.01,9.77
1.85,0.02,9.72
1.85,0.04,9.70
1.85,-0.02,9.72
1.82,-0.01,9.75
1.85,0.03,9.75
1.83,-0.02,9.84
1.85,0.03,9.76
1.80,0.00,9.73
1.85,0.00,9.76
1.85,0.01,9.77
1.86,0.03,9.73
1.91,-0.02,9.74
1.90,-0.03,9.73
1.92,0.01,9.67
1.89,-0.01,9.76
1.91,-0.04,9.71
1.89,0.00,9.69
1.88,-0.02,9.75
1.89,0.01,9.73
1.84,0.02,9.76
1.88,0.02,9.70
1.86,0.00,9.76
1.88,0.03,9.75
1.82,0.01,9.77
1.89,0.05,9.75
1.84,0.02,9.71
1.87,-0.02,9.77
1.85,0.00,9.74
1.88,0.07,9.62
1.88,0.01,9.74
1.84,-0.01,9.64
1.82,0.01,9.77
1.85,0.04,9.73
1.83,0.01,9.76
1.89,0.01,9.76
1.87,-0.03,9.71
1.81,0.00,9.76
1.88,-0.01,9.74
1.91,0.04,9.95
1.86,-0.01,9.75
1.89,0.03,9.77
1.87,0.02,9.48
1.90,-0.02,9.74
1.88,0.02,9.75
1.92,-0.02,9.76
1.89,0.01,9.74
1.91,-0.01,9.59
1.87,0.00,9.98
1.92,-0.01,9.76
1.88,-0.01,9.72
1.86,0.01,9.79
1.88,-0.01,9.72
1.79,0.04,9.71
1.88,0.00,9.75
1.79,0.02,9.78
1.88,0.06,9.74
1.86,0.00,9.75
1.87,0.00,9.88
1.83,-0.01,9.72
1.85,0.03,9.76
1.83,0.05,9.70
1.83,0.02,9.72
1.81,0.01,9.63
1.79,0.01,9.74
1.85,-0.01,9.69
1.97,0.00,9.75
1.91,0.02,9.77
1.82,0.02,9.76
1.91,0.00,9.75
1.88,0.03,9.76
1.89,0.01,9.73
1.85,0.03,9.72
1.90,0.02,9.76
1.84,0.03,9.73
1.88,0.04,9.77
1.86,0.02,9.73
1.98,-0.03,9.73
1.80,0.03,9.60
1.86,-0.01,9.74
1.94,0.01,9.79
1.87,0.01,9.73
1.92,0.00,9.78
1.88,-0.02,9.75
1.93,0.00,9.71
1.90,-0.01,9.74
1.92,0.03,9.78
1.88,-0.04,9.78
1.86,-0.01,10.15
1.89,0.10,9.82
1.73,0.05,9.65
1.83,-0.01,9.78
1.80,-0.01,9.78
1.88,0.02,9.71
1.85,-0.04,9.77
1.96,0.01,9.70
1.81,0.01,9.69
1.85,0.02,9.79
1.95,0.02,9.75
1.87,0.00,9.77
1.90,0.02,9.75
1.88,0.00,9.76
1.89,0.00,9.83
1.87,0.01,9.74
1.89,0.02,9.76
1.88,0.02,9.73
1.92,0.03,9.70
1.88,0.04,9.70
1.92,0.04,9.70
1.89,0.00,9.74
1.87,0.00,9.65
1.88,-0.01,9.77
1.88,-0.02,9.76
1.86,-0.02,9.78
1.92,0.02,9.69
1.86,-0.05,9.75
1.93,-0.01,9.73
1.85,-0.02,9.77
1.85,0.00,9.75
1.84,-0.03,9.71
1.78,0.02,9.81
1.89,-0.01,9.73
1.84,0.00,9.79
1.86,0.05,9.72
1.92,0.00,9.68
1.86,0.01,9.74
1.90,-0.03,9.91
1.89,0.04,9.72
1.94,0.01,9.77
1.87,0.03,9.77
1.88,0.01,9.74
1.87,0.00,9.74
1.88,0.00,9.75
1.87,0.00,9.78
1.98,-0.01,9.77
1.93,0.01,9.77
1.91,-0.05,9.73
1.86,-0.01,9.71
1.90,0.01,9.71
1.92,-0.01,9.67
1.89,0.01,9.70
1.88,0.04,9.68
1.93,0.01,9.75
1.85,0.03,9.70
1.90,0.00,9.73
1.86,-0.01,9.75
1.86,0.00,9.73
1.84,0.01,9.72
1.35,-0.12,10.20
1.83,-0.08,9.80
1.87,-0.01,9.86
1.96,-0.01,9.78
1.90,-0.01,9.74
1.94,0.02,9.72
1.83,0.01,9.75
1.90,-0.01,9.75
1.79,0.01,9.73
1.86,0.01,9.70
1.92,-0.03,9.69
1.91,-0.02,9.70
1.83,0.03,9.73
1.80,0.04,9.84
1.89,-0.01,9.74
1.89,-0.01,9.72
1.85,0.00,9.78
1.86,-0.01,9.73
1.82,-0.01,9.81
1.89,-0.02,9.73
1.90,0.01,9.73
1.89,-0.02,9.93
1.88,-0.01,9.74
1.85,0.00,9.73
1.85,-0.01,9.74
1.86,0.05,9.69
1.88,0.01,9.74
1.85,-0.06,9.75
1.90,0.00,9.74
1.82,0.00,9.73
1.85,0.00,9.72
1.90,0.03,9.77
1.92,0.00,9.73
1.80,0.02,9.74
1.85,0.00,9.73
1.82,0.03,9.77
1.89,-0.01,9.74
1.98,0.00,9.77
1.84,0.03,9.72
1.84,-0.02,9.78
1.89,-0.03,9.71
1.87,0.02,9.75
1.86,0.03,9.75
2.04,0.01,9.72
1.84,0.02,9.74
1.97,0.00,9.76
1.85,0.00,9.72
1.87,0.00,9.78
1.88,0.00,9.75
1.90,-0.01,9.75
1.84,0.00,9.73
1.89,0.00,9.76
1.89,0.00,9.73
1.91,0.01,9.73
1.80,-0.02,9.69
1.86,0.06,9.64
1.86,0.01,9.71
1.89,0.02,9.83
1.93,0.00,9.74
1.89,0.04,9.65
1.94,0.02,9.74
1.92,0.03,9.70
1.90,0.01,9.73
1.88,0.03,9.77
1.86,-0.01,9.73
1.89,0.00,9.77
1.90,0.00,9.77
1.90,0.01,9.75
1.89,0.00,9.78
1.94,0.02,9.78
1.89,-0.02,9.71
1.90,0.02,9.74
1.89,-0.01,9.81
1.92,-0.01,9.84
1.83,0.00,9.70
1.87,0.00,9.78
1.86,0.04,9.68
1.87,0.00,9.72
1.85,0.02,9.74
1.86,0.01,9.71
1.90,-0.01,9.75
1.87,0.02,9.75
1.96,0.02,9.70
1.83,-0.01,9.72
1.86,0.02,9.75
1.87,0.01,9.78
1.82,0.01,9.69
1.87,0.01,9.69
1.96,0.02,9.73
1.87,-0.03,9.81
1.83,-0.01,9.74
1.88,0.00,9.79
1.82,0.00,9.88
1.85,-0.02,9.75
1.92,0.00,9.79
1.84,0.06,9.67
1.90,0.00,9.80
1.86,0.00,9.85
1.95,0.03,9.74
1.83,0.01,9.77
1.94,0.00,9.81
1.91,0.00,9.73
1.92,-0.01,9.76
1.90,0.02,9.74
1.90,0.02,9.75
1.90,0.00,9.72
1.91,-0.01,9.70
1.89,0.02,9.72
1.86,-0.01,9.83
1.92,-0.04,9.67
1.97,0.02,9.72
1.89,0.00,9.69
1.92,0.02,9.77
1.83,0.03,9.67
1.84,0.03,9.73
1.92,0.02,9.71
1.89,-0.01,9.73
1.92,0.00,9.74
1.86,0.02,9.87
1.89,0.03,9.73
1.89,0.04,9.67
1.91,0.01,9.72
1.88,-0.01,9.79
1.88,-0.02,9.78
1.81,-0.02,9.75
1.97,-0.01,9.72
1.90,0.02,9.74
1.93,0.01,9.67
1.86,-0.01,9.74
1.91,0.00,9.76
1.95,0.00,9.69
1.92,0.01,9.76
1.86,-0.02,9.90
1.75,0.01,9.75
1.92,-0.03,9.75
1.89,-0.03,9.72
1.91,0.00,9.72
1.83,-0.02,9.74
1.91,-0.04,9.72
1.87,0.00,9.71
1.93,0.01,9.77
1.85,0.01,9.72
1.86,0.02,9.75
