6020,1376,14512
6136,1484,14956
6100,1432,14196
6052,1372,14276
6092,1696,13876
5816,1716,13324
5664,1436,14056
5912,1080,14684
6224,1608,14068
6008,1552,14504
6244,1604,13648
5968,1344,14428
6028,1628,14312
6088,1036,14072
6060,1520,14308
6248,1504,14024
6544,1696,15876
5864,1720,14208
6092,1872,8488
5716,1680,14864
6168,1400,16812
6052,1748,14168
5892,944,13872
6748,1716,13476
6840,1528,8348
5508,2092,14192
5448,1180,14204
6028,1844,12944
6008,1508,14468
6288,1984,13924
6248,1864,14784
5768,2084,14452
6860,1828,17456
5464,1940,13284
5216,1200,13528
5752,1196,14392
6304,1352,14240
5620,1980,15540
7868,3252,12812
5432,-576,14588
6708,1856,14680
6220,1812,12944
6420,1824,14652
5916,1620,14308
6216,1664,15612
6376,2264,14680
6288,1832,14112
5988,1664,14452
6296,1732,14560
6012,1740,14328
6132,1724,13832
5408,1024,14156
6192,1972,13200
5992,1784,13812
6244,1904,14192
5824,1480,14792
5828,1716,14488
5612,1300,14520
5888,1728,13784
5972,1704,14064
5908,1772,14060
6328,1936,14288
6092,1888,14488
5960,1792,14420
6264,1720,14396
6096,1820,14656
6028,1748,14300
6076,1856,13780
5948,1824,14528
6088,1880,14132
6196,1776,14180
6116,1900,14400
6404,1836,14012
6076,1828,14352
6064,2036,13588
6524,1696,14256
5396,1924,12516
6724,1876,16164
5956,1836,13812
5344,2268,12180
6016,1604,15424
6028,1868,14280
5940,1880,13764
6064,1844,14656
5596,2068,14392
6000,1800,14892
6032,1504,13872
5972,1788,13600
6020,1792,13416
6532,1412,14176
5956,1388,14736
6192,1348,14792
6236,1336,14740
6484,1196,14584
5916,1328,14476
6088,1240,14560
6236,1460,14700
5732,1132,14744
5940,1276,14640
5844,1196,14328
5596,1360,13704
5860,1036,15104
5480,1312,14128
5532,1316,14556
5584,1340,14240
5576,1380,14548
5604,1408,14456
5536,1152,14336
5704,1152,14388
5572,1124,14572
5528,1024,14488
5500,1352,14412
5704,1224,14900
5548,1360,14168
5552,1152,14496
5512,864,14896
5496,1492,13892
5404,1136,14596
5408,1124,14936
5308,1068,14432
5380,1196,14620
5452,1316,14724
5592,1428,14552
5648,1556,14516
5444,1400,14488
5612,1400,14464
5456,1280,14404
5432,1400,14576
5468,1252,14220
5568,1408,14680
5668,1520,14384
5652,1520,14492
5636,1476,14512
5624,1396,14364
5696,1388,14608
5608,1444,14412
5684,1520,14444
5724,1512,14340
5748,1600,14204
5748,1552,14404
5668,1428,14624
5664,1616,14192
5764,1500,14412
5648,1584,14084
5680,1472,14392
5696,1576,14488
5624,1672,14304
5824,1588,14244
5844,1560,14684
5652,1512,14604
5684,1452,14608
5652,1496,14464
5596,1612,14048
5632,1524,14292
5712,1640,14320
5776,1624,14340
5764,1588,14648
5588,1552,14528
5724,1552,14332
5628,1556,14380
5628,1636,14492
5664,1616,14272
5624,1684,14360
5644,1644,14444
5816,1660,14388
5732,1472,14692
5740,1632,14268
5588,1556,14232
5688,1564,14316
5768,1572,14276
5632,1636,14092
5752,1640,14352
5720,1604,14424
5736,1580,14396
5704,1572,14616
5728,1504,14392
5732,1540,14300
5656,1516,14380
5584,1548,14308
5608,1700,14404
5716,1616,14512
5708,1544,14620
5660,1548,14772
5712,1584,14436
5672,1508,14420
5728,1596,14236
5624,1580,14328
5740,1588,14192
5636,1676,14456
5668,1608,14596
5732,1604,14420
5732,1524,14448
5636,1496,14392
5680,1500,14452
5648,1596,14180
5740,1556,14372
5704,1520,14492
5680,1676,14544
5720,1520,14416
5744,1620,14452
5656,1536,14340
5536,1536,14440
5672,1608,14248
5656,1564,14272
5628,1656,14208
5728,1760,14324
5736,1668,14432
5720,1620,14612
5704,1612,14408
5660,1568,14328
5732,1552,14284
5704,1616,14300
5660,1504,14500
5808,1780,14176
5728,1684,14436
5816,1676,14660
5708,1572,14256
5580,1408,14408
5748,1588,14192
5668,1548,14316
5708,1600,14352
5716,1672,14284
5688,1660,14452
5732,1672,14588
5836,1536,14616
5704,1560,14368
5608,1496,14488
5676,1540,14088
5624,1532,14208
5752,1612,14372
5904,1556,14376
5828,1668,14428
5784,1624,14644
5628,1604,14392
5644,1468,14456
5648,1476,14384
5592,1528,14492
5760,1684,14272
5732,1636,14364
5780,1600,14556
5764,1616,14564
5764,1580,14552
5680,1484,14288
5688,1596,14204
5684,1524,14232
5792,1600,14524
5748,1628,14036
5656,1632,14500
5792,1692,14508
5720,1600,14688
5668,1544,14340
5724,1360,14504
5640,1428,14256
5720,1620,14380
5712,1672,14324
5772,1668,14360
5620,1520,14464
5716,1596,14492
5644,1556,14428
5584,1592,14464
5772,1512,14412
5588,1568,14280
5712,1532,14432
5716,1608,14192
5756,1664,14336
5576,1592,14608
5676,1520,14392
5692,1548,14276
5720,1552,14276
5620,1552,14192
5724,1640,14204
5796,1584,14352
5792,1640,14600
5656,1556,14552
5752,1516,14372
5624,1568,14400
5740,1500,14344
5588,1604,14308
5724,1608,14388
5756,1724,14196
5780,1588,14256
5732,1656,14460
5828,1516,14528
5700,1548,14496
5652,1540,14356
5612,1604,14260
5664,1560,14408
5696,1604,14112
5760,1612,14460
5772,1568,14724
5836,1564,14496
5732,1544,14524
5668,1536,14496
5608,1592,14304
5712,1604,14208
5604,1628,14220
5676,1656,14204
5716,1692,14712
5828,1648,14476
5800,1512,14616
5756,1556,14432
5664,1420,14500
5752,1528,14380
5696,1580,14256
5644,1716,13200
5728,1664,14684
5820,1608,14616
5756,1508,14352
5696,1604,14548
5672,1548,14420
5624,1596,14196
5648,1552,14252
5660,1632,14376
5680,1664,14504
5772,1708,14296
5788,1640,14440
5636,1500,14504
5648,1520,14272
5736,1484,14676
5604,1440,13828
5576,1808,14052
5748,1352,14960
5968,1744,14428
5692,1464,14788
5764,1996,13784
5808,1400,15196
5692,1512,14244
5788,1340,14704
5704,1456,14728
5748,1552,14420
5816,1752,14460
5864,1832,14564
5920,1724,14704
6036,1668,14768
5584,1504,14448
5668,1608,14108
5764,1612,14344
5680,1556,14296
5744,1624,14176
5796,1572,14652
5804,1648,14332
5680,1428,14572
5584,1548,14300
5740,1656,14188
5616,1576,14216
5732,1524,14136
5728,1676,14332
5812,1712,14436
5736,1656,14636
5768,1656,14504
5768,1472,14532
5736,1580,14336
5660,1628,14396
5736,1584,14212
5628,1568,14220
5652,1720,14200
5768,1744,14608
5808,1760,14364
5620,1576,14452
5676,1528,14416
5752,1632,14328
5700,1616,14272
5676,1544,14256
5676,1712,14260
5780,1636,14520
5772,1608,14476
5680,1584,14280
5716,1620,14596
5764,1656,14428
5568,1596,14364
5588,1684,14456
5756,1660,14384
5708,1668,14292
5852,1672,14296
5692,1664,14520
5564,1492,14324
5684,1568,14340
5568,1664,14360
5708,1528,14084
5764,1648,14208
5696,1632,14456
5832,1700,14556
5704,1732,14532
5772,1516,14720
5668,1720,14284
5716,1520,14528
5664,1464,14288
5736,1524,14384
5656,1648,14204
5740,1648,14528
5872,1596,14556
5808,1540,14504
5680,1672,14388
5648,1560,14388
5760,1516,14320
5720,1580,14172
5724,1660,14272
5736,1660,14496
5732,1664,14564
5724,1560,14548
5752,1492,14584
5628,1536,14484
5744,1572,14300
5704,1580,14176
5612,1528,14156
5824,1668,14384
5784,1684,14352
5732,1576,14544
5744,1604,14548
5684,1472,14392
5728,1552,14312
5656,1624,14288
5660,1596,14236
5780,1736,14328
5780,1592,14720
5752,1632,14408
5744,1656,14472
5728,1560,14556
5712,1732,14228
5700,1524,14184
5720,1576,14376
5768,1584,14416
5720,1552,14372
5732,1612,14424
5740,1488,14600
5756,1504,14308
5804,1556,14376
5764,1576,14232
5660,1640,14296
5680,1664,14344
5672,1616,14304
5804,1544,14492
5704,1692,14384
5712,1496,14556
5740,1528,14500
5696,1484,14448
5672,1604,14132
5588,1652,14104
5660,1624,14376
5732,1580,14196
5804,1640,14484
5820,1588,14504
5588,1508,14416
5696,1652,14204
5560,1464,14556
5712,1604,14388
5732,1648,14232
5728,1588,14468
5740,1496,14316
5660,1588,14556
5808,1604,14532
5672,1656,14420
5560,1552,14480
5656,1572,14240
5792,1600,14024
5712,1564,14628
5684,1608,14648
5724,1656,14376
5688,1560,14472
5740,1424,14392
5640,1484,14264
5600,1488,14460
5688,1524,14256
5768,1716,14160
5764,1744,14332
5704,1592,14460
5700,1576,14312
5616,1516,14496
5696,1608,14496
5756,1552,14572
5772,1684,14320
5636,1496,14368
5776,1764,13784
5616,1564,14684
5656,1648,14368
5736,1612,14748
5732,1532,14532
5572,1552,14224
5752,1648,14216
5576,1532,14484
5716,1644,14456
5772,1652,14340
5728,1680,14428
5704,1496,14596
5792,1432,14568
5536,1536,14352
5656,1500,14216
5720,1580,14328
5684,1580,14204
5796,1736,14448
5804,1664,14352
5740,1588,14596
5672,1516,14568
5772,1492,14604
5520,1636,14332
5632,1596,14308
5680,1556,14356
5716,1604,14428
5780,1616,14220
5804,1636,14572
5680,1692,14336
5712,1500,14496
5628,1484,14328
5600,1644,14356
5780,1644,14312
5740,1704,14124
5768,1624,14196
5696,1656,14440
5704,1488,14392
5752,1544,14420
5916,1340,14232
5504,1500,14600
5396,1868,14388
5668,1568,14052
5772,1624,14336
5836,1640,14576
5760,1748,14632
5736,1644,14416
5640,1588,14528
5632,1488,14228
5720,1484,14272
5764,1420,14312
5712,1680,14392
5644,1816,14552
5836,1588,14520
5916,1656,14444
6008,1604,14448
5940,1548,14104
5728,1568,14364
5424,1528,14480
5384,1608,14388
5812,1732,14176
5680,1644,14676
5728,1528,14484
5500,1504,14560
5716,1464,14568
5640,1552,14160
5668,1556,14224
5864,1444,14304
5648,1696,14252
5724,1640,14644
5756,1576,14456
5168,1868,14712
5536,1428,14752
5600,1520,14316
5768,1608,13948
5636,1572,14252
5760,1644,14400
5776,1628,14256
5788,1576,14664
5704,1640,14260
5684,1584,14660
5580,1628,14504
5552,1592,14232
5680,1408,14280
5696,1704,14416
5744,1648,14256
5692,1624,14384
5688,1592,14700
534556
6380,1392,14296
6116,1264,196,1280,14260
6004,1188,14016
6108,1268,14132
6064,1224,14356
6064,1316,14328
6564,1364,14556
6380,1392,14296
6116,1264,196,1280,14260
6004,1188,14016
6108,1268,14132
6064,1224,14356
6064,1316,14328
6564,1364,14556
6380,1392,14296
6116,1264,14420
6132,1308,14288
6164,1244,14052
6064,1292,14088
6344,1296,14340
6352,1232,14236
6596,1472,14416
6632,1436,14608
5852,1260,14340
6144,1256,14444
6104,1188,14264
6244,1168,14088
6600,1484,14132
6468,1364,14368
6452,1240,14528
6528,1316,14296
6436,1356,14468
6428,1372,14320
6112,1232,14132
6268,1324,13996
6120,1244,14260
6092,1276,14192
6508,1372,14484
6272,1252,14504
6184,1376,14404
6056,1192,14468
6308,1308,14276
6320,1316,14288
6076,1252,14268
6076,1292,14228
6416,1368,14268
6476,1440,14376
6536,1408,14472
6232,1384,14536
6360,1356,14160
6200,1204,14180
6368,1356,14236
6316,1328,14228
6220,1360,14320
6280,1300,14444
6344,1384,14392
6564,1396,14332
6052,1200,14256
6112,1248,14152
6176,1268,14100
6216,1368,14272
6208,1240,14308
6388,1348,14400
6420,1368,14432
6520,1448,14600
6384,1296,14324
6444,1364,14284
6128,1312,13924
6076,1232,14160
6480,1384,14344
6480,1388,14384
6508,1396,14404
6048,1388,14416
6264,1288,14416
6044,1320,14280
6264,1360,14192
6020,1192,14144
6172,1264,14020
6112,1200,14320
6144,1348,14400
6144,1376,14528
6240,1344,14524
5984,1080,14176
6332,1260,14204
5948,1224,14272
6036,1196,14052
6132,1368,14176
6260,1264,14332
6504,1380,14616
6604,1456,14428
6304,1364,14444
6216,1300,14264
6044,1180,14080
6204,1248,14196
6048,1240,14108
6376,1488,14348
6260,1240,14332
6080,1236,14436
6188,1320,14412
6260,1332,14200
6148,1252,14092
6384,1368,14168
6200,1276,14044
6560,1260,14240
6440,1300,14444
6304,1316,14508
6332,1184,14428
6244,1432,14352
6160,1292,14056
6212,1224,14080
6288,1376,14072
6092,1240,14328
6560,1300,14256
6376,1508,14308
6232,1384,14472
6376,1324,14352
6276,1292,14124
6148,1276,14104
6132,1312,14060
6132,1244,14092
6216,1328,14400
6416,1372,14436
6352,1420,14444
6148,1248,14424
6144,1308,14260
6188,1220,14004
6000,1168,14052
6484,1320,14128
6368,1328,14344
6528,1424,14340
6468,1228,14500
